imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt1183907,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,85813.0,te,మురారి,"Circa 1800's a Jamindar (Prakash Raj) insults Durga Devi by stealing her idol in the temple in a state of intoxication.An enraged Devi kills him and puts a curse on his heirs that she is going to take one family member each every 48 years. And one male heir dies accidentally at the end of every 48 years. And the present year denotes end of another 48 years and now it's the turn of Murari (Mahesh Babu). In another village, there lives Vasundhara (Sonali Bendre). She too lives with a big combined family.Both the families of Murari and Vasundhara are releated by blood, but separated due to the family feuds.They both fall in love and these both families makes the formal arrangement of marriage. But once his grandmother, who returns from her Teerdha Yatra, upon being informed by the family poojari that Murari is the one who would be subjected to death by Devi this year, refuses for the marriage.",1.784,/3nEYY0KTRocU0NX7iCGQRrmGUbe.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-02-17,0.0,179.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Murari,0.0,6.1,11.0,
tt1204186,0.0,/1WNISq4BYssOqdAYMxbGqBOqwrY.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,524194.0,az,Yuxu,A young man tells the dream he had about running away with the daughter of chief of police to his grandma. People spread and exaggerate rumors as if it was a real story until it reaches to the chief himself.,0.6990000000000001,/nWMJVdrACdTgV0MUPQ0wzcROzT9.jpg,"[{'id': 104587, 'logo_path': None, 'name': 'Vahid Film Studio', 'origin_country': 'AZ'}, {'id': 104565, 'logo_path': '/fGWe9z12Cp50CvUVfbdSfk9Mh2B.png', 'name': 'Azerbaijanfilm', 'origin_country': 'AZ'}]","[{'iso_3166_1': 'AZ', 'name': 'Azerbaijan'}]",2001-01-01,0.0,80.0,"[{'english_name': 'Azerbaijani', 'iso_639_1': 'az', 'name': 'Azərbaycan'}]",Released,,The Dream,0.0,5.0,1.0,
tt12370016,0.0,,,0.0,[],,817588.0,zh,血杀夜迷宫,,0.6000000000000001,,[],[],,0.0,0.0,[],Released,,血杀夜迷宫,1.0,0.0,0.0,
tt1262868,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,891919.0,ks,Bub,"When Vinod's family is killed in a terrorist massacre, Shiban, a commissioner helps him. Soon, he is forced to enrol Vinod in a boarding school when his uncle tries to make money off of his tragedy.",0.6000000000000001,,"[{'id': 32413, 'logo_path': '/jXHqu6xyG8l5mKwK66u5ahzYdfD.png', 'name': 'National Film Development Corporation of India', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-12-01,0.0,114.0,"[{'english_name': 'Kashmiri', 'iso_639_1': 'ks', 'name': ''}]",Released,,Bub,0.0,0.0,0.0,
tt1283956,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,82572.0,te,స్టూడెంట్ నెం.1,Aditya joins law college as per his father's wishes though he wanted to be an engineer. He faces many problems while trying to reform unruly students along with dealing with his terrifying past.,1.021,/n7OR9PgwKsSZl5eE2rAOg3LJoOs.jpg,"[{'id': 104527, 'logo_path': None, 'name': 'Swapna Cinema', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-09-27,0.0,152.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Student No. 1,0.0,5.0,6.0,
tt1291626,0.0,/7EtIdpiUmNKsylh6Jm2hhHLv7WN.jpg,,0.0,[],,1058477.0,hi,Bhookha Sher,"Ganga is a young and beautiful girl. She is brutally raped by a a group of thugs that have terrorized her village. She pleads with the Goddess Durga, who empowers her with strength and a trident to exact her revenge, making her a hungry lion (bhooka sher).",0.6000000000000001,/85wmOs75fgVSB59f0VdSyzBDggI.jpg,[],[],2001-08-31,0.0,109.0,[],Released,,Bhookha Sher,0.0,0.0,0.0,
tt1301716,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,391312.0,ja,喪服の女　崩れる,"Director Daisuke Goto, the master of the cinematic Pink Eiga, is back with this retelling of the classic film noir, The Postman Always Rings Twice. A married woman, tasked with running her handicapped husband’s failing printing business, meets a drifter and they fall in love. Soon a plan to murder the husband is put into motion and the forces of fate begin to show their hand. Featuring bravura filmmaking, fantastic performances and steamy sex, the Mourning Wife is a worthy follow up for any fan of Daisuke Goto’s masterpiece A Lonely Cow Weeps at Dawn.",1.004,,"[{'id': 75584, 'logo_path': None, 'name': 'Shintoho Pictures', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-09-28,0.0,60.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Mourning Wife,0.0,1.0,1.0,
tt1304996,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,320904.0,ja,アブノーマル体験　第六の性感,"Yuki is a sought-after hooker, who also has a special ability: she can see ghosts! Yuki is very distraught by the ghost images, and it starts affecting her performance at work. One of the ghosts makes an attempt to communicate with her and ask her for help. Yuki tries to find out what he's attempting to say and assist him, with the hopes that this will allow her to stop being troubled by what she sees.",0.6000000000000001,,"[{'id': 75584, 'logo_path': None, 'name': 'Shintoho Pictures', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-10-26,0.0,62.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Abnormal Experience: The Sixth Sense,0.0,2.0,1.0,
tt1307439,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,74036.0,ja,薔薇の婚礼 ～真夜中に交わした約束～,"A silent film with a storyline similar to Dracula and other vampire-based stories. The protagonist-like character has received a letter from the Earl of Dracula who asks him to travel to Transylvania to finalize the purchase of a manor. Klaha is engaged to Cecil but must push back the wedding. Dracula imprisons Klaha and travels to London to meet Cecil. Meanwhile, the resident Vampire in London is not happy that Dracula has gone there to hunt. He wishes to thwart Dracula's wishes but is prevented by his sister the Nun who is a minion of Dracula.",0.6000000000000001,/tER3OVnVOtumnm98CDEEERHvZZn.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-03-22,0.0,78.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Wedding Rose,0.0,6.1,5.0,
tt1307451,0.0,,,0.0,[],,740534.0,ja,連鎖自殺　メル友,"After attempting to meet someone new on a dating website, Chihiro starts talking to Makoto, who is asking around about a string of suicides. She agrees to meet with him, as she knew one of the girls that recently passed. After the two begin to connect a bit, Makoto gets an e-mail from Chihiro, saying she doesn't see a purpose to continue living.",0.6000000000000001,/wuqGvwCuOjgQLfxITGIcjfPDwsI.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-02-02,0.0,64.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Suicide Chain,0.0,2.0,1.0,
tt1312057,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,280966.0,ta,அள்ளித்தந்த வானம்,Alli Thandha Vaanam is a 2014 Tamil film directed by Sridhar Prasad. The film stars  and  in lead roles.,1.4,/iIPsrcI8lOEep9MGVEGOgykddYm.jpg,"[{'id': 26506, 'logo_path': None, 'name': 'Roja Combines', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-09-05,0.0,140.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Alli Thandha Vaanam,0.0,0.0,0.0,
tt1344376,0.0,,,0.0,[],,891282.0,en,The Creep,A sleazy creep comes out at night to terrorize a small town in California.,0.6000000000000001,,[],[],,0.0,60.0,[],Released,Get gone fast if you see The Creep,The Creep,0.0,0.0,0.0,
tt13726924,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,348011.0,es,Guerrero,Police corruption causes a massacre of peasants. A man in his motorcycle will try to bring back order to the town.,0.6000000000000001,/2YsSROTxF2XaSiBg5QDr4tUGs8r.jpg,"[{'id': 169036, 'logo_path': None, 'name': 'Cinematográfica Guerrero', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-09-28,0.0,85.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Guerrero,0.0,8.5,2.0,
tt1386444,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",,62304.0,en,Игра на вылет,"Уникальный синтез боевика и любовной истории. Главный герой – преуспевающий бизнесмен принимает на работу молодую, очаровательную девушку. Он и не подозревает, что за ангельской внешностью скрывается настоящий демон, и теперь его жизнь может прерваться в любую минуту…",0.6000000000000001,,[],[],2001-06-06,0.0,98.0,[],Released,,Igra Na Vylet,0.0,1.0,1.0,
tt1399046,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,749192.0,or,Magunira Shagada,"Maguni, a bullock cart driver, loses his daily income because of the new and faster bus service in the village. He continues to drive his cart but faces many difficulties and hardships.",0.6000000000000001,/sRQvVdc099lOzjbXktlxDC0VB5L.jpg,"[{'id': 32413, 'logo_path': '/jXHqu6xyG8l5mKwK66u5ahzYdfD.png', 'name': 'National Film Development Corporation of India', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-12-02,0.0,95.0,"[{'english_name': 'Oriya', 'iso_639_1': 'or', 'name': ''}]",Released,,Maguni's Cart,0.0,0.0,0.0,
tt1399126,0.0,/1cbKJ2YZm3evXNqZGFLKIcx7d6H.jpg,,0.0,[],http://www.image-entertainment.com,136891.0,en,Willie Nelson: Live in Amsterdam,"One of country music's most enduring legends, Willie Nelson has enjoyed international success for decades. The down-to-earth superstar is filmed on June 7, 2000 at a historic performance in Amsterdam, Holland. Singing tunes that span his entire diverse career, Nelson celebrates the first performance of his grand 2000 European tour. Some of the highlights include emotional renditions of 'Blue Eyes Crying In The Rain', 'Georgia On My Mind', 'Milk Cow Blues', and 'Always On My Mind'.",0.6000000000000001,/eGsSapW5doProQqrGJufGKzwmx9.jpg,[],[],2001-07-03,0.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Willie Nelson: Live in Amsterdam,1.0,0.0,0.0,
tt1400341,0.0,,,114263.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,817948.0,en,Instant Karma,Scott and his pregnant wife Samantha return home after their honeymoon to find everything they own has been stolen. Unfortunately they have no insurance. Enter Danny - to the rescue. Sometimes doing the right thing is easier said than done.,0.6000000000000001,/dVQwSvWL9wWAv0a1o9s9cTyI7mF.jpg,"[{'id': 57248, 'logo_path': None, 'name': 'A Lonedog Production', 'origin_country': ''}, {'id': 57249, 'logo_path': None, 'name': 'Interlude Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2001-07-06,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Look Out For Your Friends,Instant Karma,0.0,0.0,0.0,
tt1405780,0.0,,,0.0,[],,316030.0,en,Malavana,"When two bumbling crooks inadvertently kill a drug courier in Havana, they find themselves with a small fortune in cocaine. Will this be their ticket to the big time, or will the drug dealers seeking the missing coke end their criminal ambitions? Directed by Guido Giansoldati, this action-laden black comedy stars Victor Molina, Lorenzo Castillo, Fabio Sartor and Luis Alberto Garcia.",0.6000000000000001,,[],[],2002-02-14,0.0,0.0,[],Released,,Malavana,0.0,0.0,0.0,
tt14234708,0.0,,,0.0,[],https://vimeo.com/ondemand/intothechasm,1089181.0,en,Into the Chasm,"Mike Nelson (Kurt Mattsen)is a young aspiring actor who is introduced by a friend to a mysterious gentleman named Mr. Christian (John Crowther). Mr. Christian explains he has a grant to research ang quantify creativity. In exchange Mr. Christian can help Mike's career, but it's not long before Mike discovers past participants may have gone insane... Who is Mr. Christian?",0.6000000000000001,/i8zABXxYFka7mRpkBfcG3dFZwox.jpg,[],[],2001-03-08,0.0,87.0,[],Released,"Watching these fictitious films has permanent psychological effects on its audiences, which asks why artists in every medium ultimately go insane-there's a fine line between art and insanity.",Into the Chasm,0.0,0.0,0.0,
tt1431314,0.0,/7mYopjjlMpuLZunQQyPdi9BUTqi.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,458868.0,fa,شب یلدا,"Hamed is unemployed. Meanwhile, his wife and daughter immigrate to Europe for a better future. Missing his family, he imprisons himself and starts to revise his life in isolation.",0.771,/harAJBmwe83qVYcw4z2cr4RfQZ.jpg,"[{'id': 91662, 'logo_path': None, 'name': 'Farhange Tamasha', 'origin_country': ''}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2001-01-01,0.0,85.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Longest Night,0.0,6.5,6.0,
tt14677522,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,1008144.0,kn,ಬಾನಲ್ಲು ನೀನೆ ಬುವಿಯಲ್ಲೂ ನೀನೆ,"Gopala Krishna is forced into rehabilitating Lalitha, an amnesiac. He pretends to be her husband in order to help her recover but problems arise when her real husband shows up.",0.6000000000000001,,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-10-29,0.0,155.0,"[{'english_name': 'Kannada', 'iso_639_1': 'kn', 'name': '?????'}]",Released,,Banallu Neene Buviyallu Neene,0.0,0.0,0.0,
tt14728334,0.0,,,0.0,[],,1090076.0,en,Diggajaru,"A rich landlord and his servant bond well irrespective of their status. When the landlord wife is murdered, the servant decides to take the blame on himself to save landlord family prestige.",0.6000000000000001,,[],[],,0.0,0.0,[],Released,,Diggajaru,0.0,0.0,0.0,
tt14728462,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,282562.0,en,Kotigalu Saar Kotigalu,"Kotigalu Saar Kotigalu is a 2001 Kannada film directed by S. V Rajendra Singh Babu and produced by Jai Jagadish. The film stars Ramesh Aravind, S. Narayan, Mohan Shankar and Prema in lead roles. Music was composed by Hamsalekha.",0.6000000000000001,,[],[],2001-12-27,0.0,0.0,[],Released,,Kotigalu Saar Kotigalu,0.0,0.0,0.0,
tt14728834,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,282561.0,kn,Kurigalu Saar Kurigalu,"Kurigalu Saar Kurigalu is a 2001 Kannada film directed by S. V Rajendra Singh Babu. The film stars Ramesh Aravind, S. Narayan, Mohan Shankar and Prema in lead roles. Music was composed by Hamsalekha.",0.623,,[],[],2001-03-22,0.0,0.0,"[{'english_name': 'Kannada', 'iso_639_1': 'kn', 'name': '?????'}]",Released,,Kurigalu Saar Kurigalu,0.0,0.0,0.0,
tt15010664,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,263899.0,ta,சொன்னால்தான் காதலா,"Roja, a part-time singer, works at a finance company where her colleague, Murali, is madly in love with her. However, Roja rejects his proposal as she is the sole breadwinner of her large family.",0.706,,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-05-25,0.0,166.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Sonnal Thaan Kaadhala,0.0,0.0,0.0,
tt1507347,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}]",,318299.0,ta,ரிஷி,"Rishi, a thief, happens to own a floppy incriminating a minister of murder. Things turn chaotic when his lookalike Velu is targeted by the minister for the footage.",1.162,,"[{'id': 2914, 'logo_path': None, 'name': 'P. A. Art Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-02-16,0.0,143.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Rishi,0.0,2.0,1.0,
tt15388280,1.0,/u3CIOnzcsQ2GlvNcopSLxUf4OjM.jpg,,0.0,[],,925767.0,en,江水无痕之薛涛,"SHAU Tao is a talented and self respecting prostitute as described in ancient Chinese literature, born in the Tang dynasty - a period in Chinese history known for it's open attitude toward women. Nevertheless, even in a period like this, it is still men who control the fate of womankind. During that period, the celebrated poet, YU Jen falls for charms of SHAU Tao. However in the long run, he still does not wish to marry her due to her social status. Having a very high esteem for herself, SHAU Tao prefers to remain single for the rest of her life rather than make sacrifice to accommodate such a situation. The plot switches back and forth from the letters sent between SHAU Tao and YU Jen's wife. The film reveals an undercurrent of a homoerotic relationship and the subtle relationship between three of them.",0.6000000000000001,/6YLQSu0MJeVIy69kzeMDh5YDvAd.jpg,[],[],2001-01-01,0.0,86.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,A Gifted Female Scholar,Legend of Shue Tao,0.0,0.0,0.0,
tt15554712,0.0,/oLA9z8TEylpWN8FrMtPnhU8HbEo.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,626547.0,ja,天使の体温,"Aketo is 20 year old college student living in Tokyo. He has an older lover named Hiroshi who lives in Kyoto. One day, Aketo meets a young woman Harumi who is wandering around in Tokyo. Harumi rolls into Akato's house.",0.6000000000000001,/dFGLuo2QIN7qhko12EWY6Vn5Gfx.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-07-25,0.0,82.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Angel's Body Temperature,0.0,0.0,0.0,
tt1572165,0.0,,,0.0,[],,742926.0,en,Planet Blood,"After the fall of mankind, one man is left to rebuild. The world's other survivors, however, are vampires. Our hero is about to be added to the menu.",0.6000000000000001,/fr7ncicvBeDjJ3hPfEftOR5rGxV.jpg,"[{'id': 15132, 'logo_path': None, 'name': 'Dudez Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-01-01,0.0,57.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Last Man on Earth is Food,Planet Blood,0.0,0.0,0.0,
tt1575518,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}]",,804131.0,te,Cheppalani Vundhi,"In an attempt to avoid getting married to Priyanka, Vinay uses a photograph of a deceased woman and claims that she is his ex-lover. However, the woman surprisingly turns up at Vinay's house",0.6000000000000001,/65hvJUbIOus4HHfTbkfKGGGzmtZ.jpg,[],[],2001-08-23,0.0,145.0,[],Released,,Cheppalani Vundhi,0.0,0.0,0.0,
tt1575582,0.0,,,0.0,[],,822871.0,en,Kalasi Naduddam,"A chauvinistic and egoistic man challenges his progressive yet traditional thinking wife, to earn more than him. If she wins, he will listen to her, if not, she will remain a doormat, and she agrees.",0.6000000000000001,,[],[],2001-06-29,0.0,0.0,[],Released,,Kalasi Naduddam,0.0,0.0,0.0,
tt1575640,0.0,,,0.0,[],,137440.0,te,నరసింహ నాయుడు,"Narasimha Naidu is a 2001 Tollywood film, directed by B. Gopal, released on 11 January 2001. The movie stars Nandamuri Balakrishna, Simran Bagga, Preeti Jhangiani, Asha Saini, K Vishwanath, Mukesh Rishi. It was remade into Tamil as Ezhumulai starring Arjun Sarja, Simran Bagga, Ashish Vidyarthi. There is Hindi version of Ezhumulai named Main hun Rangbaaz.",0.6960000000000001,/5PYOer4ArAeWjnTcYAGbjBlIkQ3.jpg,[],[],2001-01-11,0.0,145.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Narasimha Naidu,0.0,6.5,2.0,
